"Id","ActivityDate","Hour","StepTotal"
2873212765,2016-05-05,"o-PM2",451
2873212765,2016-05-05,"p-PM3",1107
2873212765,2016-05-05,"q-PM4",616
2873212765,2016-05-05,"r-PM5",61
2873212765,2016-05-05,"s-PM6",223
2873212765,2016-05-05,"t-PM7",142
2873212765,2016-05-05,"u-PM8",0
2873212765,2016-05-05,"v-PM9",178
2873212765,2016-05-05,"w-PM10",0
2873212765,2016-05-05,"x-PM11",0
2873212765,2016-05-06,"a-AM12",0
2873212765,2016-05-06,"b-AM1",0
2873212765,2016-05-06,"c-AM2",0
2873212765,2016-05-06,"d-AM3",0
2873212765,2016-05-06,"e-AM4",0
2873212765,2016-05-06,"f-AM5",162
2873212765,2016-05-06,"g-AM6",70
2873212765,2016-05-06,"h-AM7",812
2873212765,2016-05-06,"i-AM8",768
2873212765,2016-05-06,"j-AM9",894
2873212765,2016-05-06,"k-AM10",861
2873212765,2016-05-06,"l-AM11",595
2873212765,2016-05-06,"m-PM12",553
2873212765,2016-05-06,"n-PM1",718
2873212765,2016-05-06,"o-PM2",94
2873212765,2016-05-06,"p-PM3",230
2873212765,2016-05-06,"q-PM4",664
2873212765,2016-05-06,"r-PM5",300
2873212765,2016-05-06,"s-PM6",79
2873212765,2016-05-06,"t-PM7",113
2873212765,2016-05-06,"u-PM8",69
2873212765,2016-05-06,"v-PM9",0
2873212765,2016-05-06,"w-PM10",0
2873212765,2016-05-06,"x-PM11",81
2873212765,2016-05-07,"a-AM12",0
2873212765,2016-05-07,"b-AM1",0
2873212765,2016-05-07,"c-AM2",0
2873212765,2016-05-07,"d-AM3",0
2873212765,2016-05-07,"e-AM4",0
2873212765,2016-05-07,"f-AM5",0
2873212765,2016-05-07,"g-AM6",0
2873212765,2016-05-07,"h-AM7",2599
2873212765,2016-05-07,"i-AM8",1848
2873212765,2016-05-07,"j-AM9",192
2873212765,2016-05-07,"k-AM10",0
2873212765,2016-05-07,"l-AM11",0
2873212765,2016-05-07,"m-PM12",0
2873212765,2016-05-07,"n-PM1",0
2873212765,2016-05-07,"o-PM2",0
2873212765,2016-05-07,"p-PM3",0
2873212765,2016-05-07,"q-PM4",0
2873212765,2016-05-07,"r-PM5",0
2873212765,2016-05-07,"s-PM6",0
2873212765,2016-05-07,"t-PM7",0
2873212765,2016-05-07,"u-PM8",0
2873212765,2016-05-07,"v-PM9",219
2873212765,2016-05-07,"w-PM10",55
2873212765,2016-05-07,"x-PM11",27
2873212765,2016-05-08,"a-AM12",0
2873212765,2016-05-08,"b-AM1",0
2873212765,2016-05-08,"c-AM2",0
2873212765,2016-05-08,"d-AM3",0
2873212765,2016-05-08,"e-AM4",0
2873212765,2016-05-08,"f-AM5",0
2873212765,2016-05-08,"g-AM6",0
2873212765,2016-05-08,"h-AM7",2768
2873212765,2016-05-08,"i-AM8",1932
2873212765,2016-05-08,"j-AM9",498
2873212765,2016-05-08,"k-AM10",446
2873212765,2016-05-08,"l-AM11",427
2873212765,2016-05-08,"m-PM12",337
2873212765,2016-05-08,"n-PM1",196
2873212765,2016-05-08,"o-PM2",125
2873212765,2016-05-08,"p-PM3",11
2873212765,2016-05-08,"q-PM4",694
2873212765,2016-05-08,"r-PM5",335
2873212765,2016-05-08,"s-PM6",263
2873212765,2016-05-08,"t-PM7",28
2873212765,2016-05-08,"u-PM8",0
2873212765,2016-05-08,"v-PM9",108
2873212765,2016-05-08,"w-PM10",0
2873212765,2016-05-08,"x-PM11",0
2873212765,2016-05-09,"a-AM12",0
2873212765,2016-05-09,"b-AM1",0
2873212765,2016-05-09,"c-AM2",0
2873212765,2016-05-09,"d-AM3",0
2873212765,2016-05-09,"e-AM4",0
2873212765,2016-05-09,"f-AM5",163
2873212765,2016-05-09,"g-AM6",193
2873212765,2016-05-09,"h-AM7",895
2873212765,2016-05-09,"i-AM8",1116
2873212765,2016-05-09,"j-AM9",519
2873212765,2016-05-09,"k-AM10",973
2873212765,2016-05-09,"l-AM11",428
2873212765,2016-05-09,"m-PM12",1149
2873212765,2016-05-09,"n-PM1",816
2873212765,2016-05-09,"o-PM2",125
2873212765,2016-05-09,"p-PM3",273
2873212765,2016-05-09,"q-PM4",655
2873212765,2016-05-09,"r-PM5",121
2873212765,2016-05-09,"s-PM6",137
2873212765,2016-05-09,"t-PM7",97
2873212765,2016-05-09,"u-PM8",0
2873212765,2016-05-09,"v-PM9",66
2873212765,2016-05-09,"w-PM10",0
2873212765,2016-05-09,"x-PM11",0
2873212765,2016-05-10,"a-AM12",0
2873212765,2016-05-10,"b-AM1",0
2873212765,2016-05-10,"c-AM2",0
2873212765,2016-05-10,"d-AM3",0
2873212765,2016-05-10,"e-AM4",0
2873212765,2016-05-10,"f-AM5",200
2873212765,2016-05-10,"g-AM6",32
2873212765,2016-05-10,"h-AM7",1072
2873212765,2016-05-10,"i-AM8",973
2873212765,2016-05-10,"j-AM9",1021
2873212765,2016-05-10,"k-AM10",783
2873212765,2016-05-10,"l-AM11",273
2873212765,2016-05-10,"m-PM12",1005
2873212765,2016-05-10,"n-PM1",800
2873212765,2016-05-10,"o-PM2",146
2873212765,2016-05-10,"p-PM3",85
2873212765,2016-05-10,"q-PM4",312
2873212765,2016-05-10,"r-PM5",240
2873212765,2016-05-10,"s-PM6",637
2873212765,2016-05-10,"t-PM7",398
2873212765,2016-05-10,"u-PM8",184
2873212765,2016-05-10,"v-PM9",114
2873212765,2016-05-10,"w-PM10",0
2873212765,2016-05-10,"x-PM11",0
2873212765,2016-05-11,"a-AM12",0
2873212765,2016-05-11,"b-AM1",0
2873212765,2016-05-11,"c-AM2",0
2873212765,2016-05-11,"d-AM3",0
2873212765,2016-05-11,"e-AM4",0
2873212765,2016-05-11,"f-AM5",402
2873212765,2016-05-11,"g-AM6",20
2873212765,2016-05-11,"h-AM7",536
2873212765,2016-05-11,"i-AM8",902
2873212765,2016-05-11,"j-AM9",780
2873212765,2016-05-11,"k-AM10",750
2873212765,2016-05-11,"l-AM11",458
2873212765,2016-05-11,"m-PM12",582
2873212765,2016-05-11,"n-PM1",680
2873212765,2016-05-11,"o-PM2",45
2873212765,2016-05-11,"p-PM3",238
2873212765,2016-05-11,"q-PM4",314
2873212765,2016-05-11,"r-PM5",79
2873212765,2016-05-11,"s-PM6",292
2873212765,2016-05-11,"t-PM7",36
2873212765,2016-05-11,"u-PM8",203
2873212765,2016-05-11,"v-PM9",0
2873212765,2016-05-11,"w-PM10",123
2873212765,2016-05-11,"x-PM11",0
2873212765,2016-05-12,"a-AM12",0
2873212765,2016-05-12,"b-AM1",0
2873212765,2016-05-12,"c-AM2",0
2873212765,2016-05-12,"d-AM3",0
2873212765,2016-05-12,"e-AM4",0
2873212765,2016-05-12,"f-AM5",0
2873212765,2016-05-12,"g-AM6",383
2873212765,2016-05-12,"h-AM7",1162
2873212765,2016-05-12,"i-AM8",694
2873212765,2016-05-12,"j-AM9",1086
2873212765,2016-05-12,"k-AM10",1226
2873212765,2016-05-12,"l-AM11",437
2873212765,2016-05-12,"m-PM12",248
2873212765,2016-05-12,"n-PM1",788
2873212765,2016-05-12,"o-PM2",784
2873212765,2016-05-12,"p-PM3",667
3372868164,2016-04-12,"a-AM12",0
3372868164,2016-04-12,"b-AM1",0
3372868164,2016-04-12,"c-AM2",0
3372868164,2016-04-12,"d-AM3",0
3372868164,2016-04-12,"e-AM4",0
3372868164,2016-04-12,"f-AM5",0
3372868164,2016-04-12,"g-AM6",95
3372868164,2016-04-12,"h-AM7",46
3372868164,2016-04-12,"i-AM8",345
3372868164,2016-04-12,"j-AM9",548
3372868164,2016-04-12,"k-AM10",267
3372868164,2016-04-12,"l-AM11",290
3372868164,2016-04-12,"m-PM12",129
3372868164,2016-04-12,"n-PM1",383
3372868164,2016-04-12,"o-PM2",479
3372868164,2016-04-12,"p-PM3",314
3372868164,2016-04-12,"q-PM4",302
3372868164,2016-04-12,"r-PM5",238
3372868164,2016-04-12,"s-PM6",271
3372868164,2016-04-12,"t-PM7",285
3372868164,2016-04-12,"u-PM8",316
3372868164,2016-04-12,"v-PM9",310
3372868164,2016-04-12,"w-PM10",129
3372868164,2016-04-12,"x-PM11",0
3372868164,2016-04-13,"a-AM12",14
3372868164,2016-04-13,"b-AM1",0
3372868164,2016-04-13,"c-AM2",0
3372868164,2016-04-13,"d-AM3",0
3372868164,2016-04-13,"e-AM4",0
3372868164,2016-04-13,"f-AM5",0
3372868164,2016-04-13,"g-AM6",0
3372868164,2016-04-13,"h-AM7",55
3372868164,2016-04-13,"i-AM8",237
3372868164,2016-04-13,"j-AM9",605
3372868164,2016-04-13,"k-AM10",2185
3372868164,2016-04-13,"l-AM11",373
3372868164,2016-04-13,"m-PM12",1449
3372868164,2016-04-13,"n-PM1",675
3372868164,2016-04-13,"o-PM2",1481
3372868164,2016-04-13,"p-PM3",541
3372868164,2016-04-13,"q-PM4",478
3372868164,2016-04-13,"r-PM5",423
3372868164,2016-04-13,"s-PM6",428
3372868164,2016-04-13,"t-PM7",469
3372868164,2016-04-13,"u-PM8",272
3372868164,2016-04-13,"v-PM9",30
3372868164,2016-04-13,"w-PM10",0
3372868164,2016-04-13,"x-PM11",0
3372868164,2016-04-14,"a-AM12",0
3372868164,2016-04-14,"b-AM1",0
3372868164,2016-04-14,"c-AM2",0
3372868164,2016-04-14,"d-AM3",0
3372868164,2016-04-14,"e-AM4",0
3372868164,2016-04-14,"f-AM5",41
3372868164,2016-04-14,"g-AM6",157
3372868164,2016-04-14,"h-AM7",386
3372868164,2016-04-14,"i-AM8",737
3372868164,2016-04-14,"j-AM9",431
3372868164,2016-04-14,"k-AM10",792
3372868164,2016-04-14,"l-AM11",1549
3372868164,2016-04-14,"m-PM12",130
3372868164,2016-04-14,"n-PM1",631
3372868164,2016-04-14,"o-PM2",810
3372868164,2016-04-14,"p-PM3",402
3372868164,2016-04-14,"q-PM4",298
3372868164,2016-04-14,"r-PM5",218
3372868164,2016-04-14,"s-PM6",576
3372868164,2016-04-14,"t-PM7",1372
3372868164,2016-04-14,"u-PM8",237
3372868164,2016-04-14,"v-PM9",51
3372868164,2016-04-14,"w-PM10",26
3372868164,2016-04-14,"x-PM11",0
3372868164,2016-04-15,"a-AM12",0
3372868164,2016-04-15,"b-AM1",0
3372868164,2016-04-15,"c-AM2",0
3372868164,2016-04-15,"d-AM3",0
3372868164,2016-04-15,"e-AM4",0
3372868164,2016-04-15,"f-AM5",0
3372868164,2016-04-15,"g-AM6",0
3372868164,2016-04-15,"h-AM7",0
3372868164,2016-04-15,"i-AM8",243
3372868164,2016-04-15,"j-AM9",499
3372868164,2016-04-15,"k-AM10",248
3372868164,2016-04-15,"l-AM11",1180
3372868164,2016-04-15,"m-PM12",695
3372868164,2016-04-15,"n-PM1",268
3372868164,2016-04-15,"o-PM2",0
3372868164,2016-04-15,"p-PM3",927
3372868164,2016-04-15,"q-PM4",578
3372868164,2016-04-15,"r-PM5",489
3372868164,2016-04-15,"s-PM6",836
3372868164,2016-04-15,"t-PM7",869
3372868164,2016-04-15,"u-PM8",445
3372868164,2016-04-15,"v-PM9",174
3372868164,2016-04-15,"w-PM10",0
3372868164,2016-04-15,"x-PM11",0
3372868164,2016-04-16,"a-AM12",0
3372868164,2016-04-16,"b-AM1",0
3372868164,2016-04-16,"c-AM2",0
3372868164,2016-04-16,"d-AM3",0
3372868164,2016-04-16,"e-AM4",0
3372868164,2016-04-16,"f-AM5",222
3372868164,2016-04-16,"g-AM6",94
3372868164,2016-04-16,"h-AM7",846
3372868164,2016-04-16,"i-AM8",1018
3372868164,2016-04-16,"j-AM9",405
3372868164,2016-04-16,"k-AM10",833
3372868164,2016-04-16,"l-AM11",538
3372868164,2016-04-16,"m-PM12",473
3372868164,2016-04-16,"n-PM1",344
3372868164,2016-04-16,"o-PM2",804
3372868164,2016-04-16,"p-PM3",427
3372868164,2016-04-16,"q-PM4",50
3372868164,2016-04-16,"r-PM5",241
3372868164,2016-04-16,"s-PM6",0
3372868164,2016-04-16,"t-PM7",197
3372868164,2016-04-16,"u-PM8",367
3372868164,2016-04-16,"v-PM9",46
3372868164,2016-04-16,"w-PM10",0
3372868164,2016-04-16,"x-PM11",0
3372868164,2016-04-17,"a-AM12",37
3372868164,2016-04-17,"b-AM1",0
3372868164,2016-04-17,"c-AM2",0
3372868164,2016-04-17,"d-AM3",0
3372868164,2016-04-17,"e-AM4",0
3372868164,2016-04-17,"f-AM5",0
3372868164,2016-04-17,"g-AM6",51
3372868164,2016-04-17,"h-AM7",588
3372868164,2016-04-17,"i-AM8",803
3372868164,2016-04-17,"j-AM9",103
3372868164,2016-04-17,"k-AM10",79
3372868164,2016-04-17,"l-AM11",380
3372868164,2016-04-17,"m-PM12",570
3372868164,2016-04-17,"n-PM1",129
3372868164,2016-04-17,"o-PM2",563
3372868164,2016-04-17,"p-PM3",2478
3372868164,2016-04-17,"q-PM4",154
3372868164,2016-04-17,"r-PM5",442
3372868164,2016-04-17,"s-PM6",382
3372868164,2016-04-17,"t-PM7",734
3372868164,2016-04-17,"u-PM8",668
3372868164,2016-04-17,"v-PM9",30
3372868164,2016-04-17,"w-PM10",8
3372868164,2016-04-17,"x-PM11",0
3372868164,2016-04-18,"a-AM12",7
3372868164,2016-04-18,"b-AM1",0
3372868164,2016-04-18,"c-AM2",0
3372868164,2016-04-18,"d-AM3",0
3372868164,2016-04-18,"e-AM4",0
3372868164,2016-04-18,"f-AM5",86
3372868164,2016-04-18,"g-AM6",86
3372868164,2016-04-18,"h-AM7",34
3372868164,2016-04-18,"i-AM8",554
3372868164,2016-04-18,"j-AM9",552
3372868164,2016-04-18,"k-AM10",2269
3372868164,2016-04-18,"l-AM11",313
3372868164,2016-04-18,"m-PM12",185
3372868164,2016-04-18,"n-PM1",0
3372868164,2016-04-18,"o-PM2",415
3372868164,2016-04-18,"p-PM3",412
3372868164,2016-04-18,"q-PM4",492
3372868164,2016-04-18,"r-PM5",275
3372868164,2016-04-18,"s-PM6",447
3372868164,2016-04-18,"t-PM7",342
3372868164,2016-04-18,"u-PM8",329
3372868164,2016-04-18,"v-PM9",0
3372868164,2016-04-18,"w-PM10",0
3372868164,2016-04-18,"x-PM11",0
3372868164,2016-04-19,"a-AM12",0
3372868164,2016-04-19,"b-AM1",0
3372868164,2016-04-19,"c-AM2",0
3372868164,2016-04-19,"d-AM3",0
3372868164,2016-04-19,"e-AM4",0
3372868164,2016-04-19,"f-AM5",0
3372868164,2016-04-19,"g-AM6",0
3372868164,2016-04-19,"h-AM7",131
3372868164,2016-04-19,"i-AM8",113
3372868164,2016-04-19,"j-AM9",357
3372868164,2016-04-19,"k-AM10",380
3372868164,2016-04-19,"l-AM11",628
3372868164,2016-04-19,"m-PM12",294
3372868164,2016-04-19,"n-PM1",497
3372868164,2016-04-19,"o-PM2",1002
3372868164,2016-04-19,"p-PM3",352
3372868164,2016-04-19,"q-PM4",162
3372868164,2016-04-19,"r-PM5",1118
3372868164,2016-04-19,"s-PM6",1048
3372868164,2016-04-19,"t-PM7",767
3372868164,2016-04-19,"u-PM8",54
3372868164,2016-04-19,"v-PM9",401
3372868164,2016-04-19,"w-PM10",184
3372868164,2016-04-19,"x-PM11",223
3372868164,2016-04-20,"a-AM12",0
3372868164,2016-04-20,"b-AM1",0
3372868164,2016-04-20,"c-AM2",0
3372868164,2016-04-20,"d-AM3",0
3372868164,2016-04-20,"e-AM4",0
3372868164,2016-04-20,"f-AM5",0
3372868164,2016-04-20,"g-AM6",0
3372868164,2016-04-20,"h-AM7",47
3372868164,2016-04-20,"i-AM8",410
3372868164,2016-04-20,"j-AM9",559
3372868164,2016-04-20,"k-AM10",169
3372868164,2016-04-20,"l-AM11",55
3372868164,2016-04-20,"m-PM12",260
3372868164,2016-04-20,"n-PM1",142
3372868164,2016-04-20,"o-PM2",1549
3372868164,2016-04-20,"p-PM3",181
3372868164,2016-04-20,"q-PM4",721
3372868164,2016-04-20,"r-PM5",200
3372868164,2016-04-20,"s-PM6",43
3372868164,2016-04-20,"t-PM7",106
3372868164,2016-04-20,"u-PM8",411
3372868164,2016-04-20,"v-PM9",14
3372868164,2016-04-20,"w-PM10",13
3372868164,2016-04-20,"x-PM11",0
3372868164,2016-04-21,"a-AM12",0
3372868164,2016-04-21,"b-AM1",0
3372868164,2016-04-21,"c-AM2",0
3372868164,2016-04-21,"d-AM3",0
3372868164,2016-04-21,"e-AM4",0
3372868164,2016-04-21,"f-AM5",237
3372868164,2016-04-21,"g-AM6",196
3372868164,2016-04-21,"h-AM7",224
3372868164,2016-04-21,"i-AM8",746
3372868164,2016-04-21,"j-AM9",435
3372868164,2016-04-21,"k-AM10",1565
3372868164,2016-04-21,"l-AM11",1645
3372868164,2016-04-21,"m-PM12",98
3372868164,2016-04-21,"n-PM1",319
3372868164,2016-04-21,"o-PM2",406
3372868164,2016-04-21,"p-PM3",384
3372868164,2016-04-21,"q-PM4",134
3372868164,2016-04-21,"r-PM5",47
3372868164,2016-04-21,"s-PM6",605
3372868164,2016-04-21,"t-PM7",1239
3372868164,2016-04-21,"u-PM8",495
3372868164,2016-04-21,"v-PM9",12
3372868164,2016-04-21,"w-PM10",70
3372868164,2016-04-21,"x-PM11",0
3372868164,2016-04-22,"a-AM12",0
3372868164,2016-04-22,"b-AM1",0
3372868164,2016-04-22,"c-AM2",0
3372868164,2016-04-22,"d-AM3",0
3372868164,2016-04-22,"e-AM4",0
3372868164,2016-04-22,"f-AM5",0
3372868164,2016-04-22,"g-AM6",0
3372868164,2016-04-22,"h-AM7",0
3372868164,2016-04-22,"i-AM8",99
3372868164,2016-04-22,"j-AM9",273
3372868164,2016-04-22,"k-AM10",541
3372868164,2016-04-22,"l-AM11",46
3372868164,2016-04-22,"m-PM12",0
3372868164,2016-04-22,"n-PM1",296
3372868164,2016-04-22,"o-PM2",239
3372868164,2016-04-22,"p-PM3",577
3372868164,2016-04-22,"q-PM4",302
3372868164,2016-04-22,"r-PM5",110
3372868164,2016-04-22,"s-PM6",831
3372868164,2016-04-22,"t-PM7",240
3372868164,2016-04-22,"u-PM8",137
3372868164,2016-04-22,"v-PM9",28
3372868164,2016-04-22,"w-PM10",44
3372868164,2016-04-22,"x-PM11",80
3372868164,2016-04-23,"a-AM12",0
3372868164,2016-04-23,"b-AM1",0
3372868164,2016-04-23,"c-AM2",0
3372868164,2016-04-23,"d-AM3",0
3372868164,2016-04-23,"e-AM4",0
3372868164,2016-04-23,"f-AM5",0
3372868164,2016-04-23,"g-AM6",0
3372868164,2016-04-23,"h-AM7",0
3372868164,2016-04-23,"i-AM8",147
3372868164,2016-04-23,"j-AM9",349
3372868164,2016-04-23,"k-AM10",3084
3372868164,2016-04-23,"l-AM11",401
3372868164,2016-04-23,"m-PM12",493
3372868164,2016-04-23,"n-PM1",0
3372868164,2016-04-23,"o-PM2",179
3372868164,2016-04-23,"p-PM3",311
3372868164,2016-04-23,"q-PM4",654
3372868164,2016-04-23,"r-PM5",566
3372868164,2016-04-23,"s-PM6",265
3372868164,2016-04-23,"t-PM7",640
3372868164,2016-04-23,"u-PM8",226
3372868164,2016-04-23,"v-PM9",0
3372868164,2016-04-23,"w-PM10",81
3372868164,2016-04-23,"x-PM11",0
3372868164,2016-04-24,"a-AM12",0
3372868164,2016-04-24,"b-AM1",0
3372868164,2016-04-24,"c-AM2",0
3372868164,2016-04-24,"d-AM3",0
3372868164,2016-04-24,"e-AM4",0
3372868164,2016-04-24,"f-AM5",0
3372868164,2016-04-24,"g-AM6",89
3372868164,2016-04-24,"h-AM7",517
3372868164,2016-04-24,"i-AM8",488
3372868164,2016-04-24,"j-AM9",169
3372868164,2016-04-24,"k-AM10",176
3372868164,2016-04-24,"l-AM11",490
3372868164,2016-04-24,"m-PM12",194
3372868164,2016-04-24,"n-PM1",108
3372868164,2016-04-24,"o-PM2",382
3372868164,2016-04-24,"p-PM3",1860
3372868164,2016-04-24,"q-PM4",279
3372868164,2016-04-24,"r-PM5",603
3372868164,2016-04-24,"s-PM6",116
3372868164,2016-04-24,"t-PM7",823
3372868164,2016-04-24,"u-PM8",425
3372868164,2016-04-24,"v-PM9",12
3372868164,2016-04-24,"w-PM10",0
3372868164,2016-04-24,"x-PM11",0
3372868164,2016-04-25,"a-AM12",0
3372868164,2016-04-25,"b-AM1",0
3372868164,2016-04-25,"c-AM2",0
3372868164,2016-04-25,"d-AM3",0
3372868164,2016-04-25,"e-AM4",0
3372868164,2016-04-25,"f-AM5",32
3372868164,2016-04-25,"g-AM6",148
3372868164,2016-04-25,"h-AM7",484
3372868164,2016-04-25,"i-AM8",892
3372868164,2016-04-25,"j-AM9",448
3372868164,2016-04-25,"k-AM10",564
3372868164,2016-04-25,"l-AM11",331
3372868164,2016-04-25,"m-PM12",327
3372868164,2016-04-25,"n-PM1",143
3372868164,2016-04-25,"o-PM2",352
3372868164,2016-04-25,"p-PM3",147
3372868164,2016-04-25,"q-PM4",420
3372868164,2016-04-25,"r-PM5",275
3372868164,2016-04-25,"s-PM6",446
3372868164,2016-04-25,"t-PM7",189
3372868164,2016-04-25,"u-PM8",540
3372868164,2016-04-25,"v-PM9",244
3372868164,2016-04-25,"w-PM10",13
3372868164,2016-04-25,"x-PM11",0
3372868164,2016-04-26,"a-AM12",0
3372868164,2016-04-26,"b-AM1",0
3372868164,2016-04-26,"c-AM2",0
3372868164,2016-04-26,"d-AM3",0
3372868164,2016-04-26,"e-AM4",0
3372868164,2016-04-26,"f-AM5",0
3372868164,2016-04-26,"g-AM6",95
3372868164,2016-04-26,"h-AM7",112
3372868164,2016-04-26,"i-AM8",1105
3372868164,2016-04-26,"j-AM9",2941
3372868164,2016-04-26,"k-AM10",469
3372868164,2016-04-26,"l-AM11",781
3372868164,2016-04-26,"m-PM12",183
3372868164,2016-04-26,"n-PM1",536
3372868164,2016-04-26,"o-PM2",465
3372868164,2016-04-26,"p-PM3",84
3372868164,2016-04-26,"q-PM4",500
3372868164,2016-04-26,"r-PM5",253
3372868164,2016-04-26,"s-PM6",145
3372868164,2016-04-26,"t-PM7",295
3372868164,2016-04-26,"u-PM8",262
3372868164,2016-04-26,"v-PM9",25
3372868164,2016-04-26,"w-PM10",32
3372868164,2016-04-26,"x-PM11",0
3372868164,2016-04-27,"a-AM12",0
3372868164,2016-04-27,"b-AM1",0
3372868164,2016-04-27,"c-AM2",19
3372868164,2016-04-27,"d-AM3",53
3372868164,2016-04-27,"e-AM4",0
3372868164,2016-04-27,"f-AM5",0
3372868164,2016-04-27,"g-AM6",50
3372868164,2016-04-27,"h-AM7",125
3372868164,2016-04-27,"i-AM8",608
3372868164,2016-04-27,"j-AM9",134
3372868164,2016-04-27,"k-AM10",519
3372868164,2016-04-27,"l-AM11",2727
3372868164,2016-04-27,"m-PM12",231
3372868164,2016-04-27,"n-PM1",337
3372868164,2016-04-27,"o-PM2",630
3372868164,2016-04-27,"p-PM3",409
3372868164,2016-04-27,"q-PM4",770
3372868164,2016-04-27,"r-PM5",446
3372868164,2016-04-27,"s-PM6",198
3372868164,2016-04-27,"t-PM7",139
3372868164,2016-04-27,"u-PM8",257
3372868164,2016-04-27,"v-PM9",0
3372868164,2016-04-27,"w-PM10",224
3372868164,2016-04-27,"x-PM11",28
3372868164,2016-04-28,"a-AM12",0
3372868164,2016-04-28,"b-AM1",0
3372868164,2016-04-28,"c-AM2",0
3372868164,2016-04-28,"d-AM3",0
3372868164,2016-04-28,"e-AM4",0
3372868164,2016-04-28,"f-AM5",112
3372868164,2016-04-28,"g-AM6",61
3372868164,2016-04-28,"h-AM7",441
3372868164,2016-04-28,"i-AM8",436
3372868164,2016-04-28,"j-AM9",130
3372868164,2016-04-28,"k-AM10",630
3372868164,2016-04-28,"l-AM11",562
3372868164,2016-04-28,"m-PM12",456
3372868164,2016-04-28,"n-PM1",294
3372868164,2016-04-28,"o-PM2",322
3372868164,2016-04-28,"p-PM3",478
3372868164,2016-04-28,"q-PM4",169
3372868164,2016-04-28,"r-PM5",304
3372868164,2016-04-28,"s-PM6",559
3372868164,2016-04-28,"t-PM7",188
3372868164,2016-04-28,"u-PM8",304
3372868164,2016-04-28,"v-PM9",58
3372868164,2016-04-28,"w-PM10",8
3372868164,2016-04-28,"x-PM11",0
3372868164,2016-04-29,"a-AM12",0
3372868164,2016-04-29,"b-AM1",0
3372868164,2016-04-29,"c-AM2",0
3372868164,2016-04-29,"d-AM3",0
3372868164,2016-04-29,"e-AM4",0
3372868164,2016-04-29,"f-AM5",141
3372868164,2016-04-29,"g-AM6",153
3372868164,2016-04-29,"h-AM7",118
3372868164,2016-04-29,"i-AM8",572
3372868164,2016-04-29,"j-AM9",349
3372868164,2016-04-29,"k-AM10",1366
3372868164,2016-04-29,"l-AM11",2510
3372868164,2016-04-29,"m-PM12",707
3372868164,2016-04-29,"n-PM1",526
3372868164,2016-04-29,"o-PM2",465
3372868164,2016-04-29,"p-PM3",469
3372868164,2016-04-29,"q-PM4",508
3372868164,2016-04-29,"r-PM5",469
3372868164,2016-04-29,"s-PM6",324
3372868164,2016-04-29,"t-PM7",57
3372868164,2016-04-29,"u-PM8",237
3372868164,2016-04-29,"v-PM9",164
3372868164,2016-04-29,"w-PM10",0
3372868164,2016-04-29,"x-PM11",0
3372868164,2016-04-30,"a-AM12",17
3372868164,2016-04-30,"b-AM1",0
3372868164,2016-04-30,"c-AM2",0
3372868164,2016-04-30,"d-AM3",0
3372868164,2016-04-30,"e-AM4",0
3372868164,2016-04-30,"f-AM5",0
3372868164,2016-04-30,"g-AM6",81
3372868164,2016-04-30,"h-AM7",223
3372868164,2016-04-30,"i-AM8",98
3372868164,2016-04-30,"j-AM9",1970
3372868164,2016-04-30,"k-AM10",129
3372868164,2016-04-30,"l-AM11",8
3372868164,2016-04-30,"m-PM12",175
3372868164,2016-04-30,"n-PM1",244
3372868164,2016-04-30,"o-PM2",586
3372868164,2016-04-30,"p-PM3",309
3372868164,2016-04-30,"q-PM4",344
3372868164,2016-04-30,"r-PM5",217
3372868164,2016-04-30,"s-PM6",332
3372868164,2016-04-30,"t-PM7",97
3372868164,2016-04-30,"u-PM8",305
3372868164,2016-04-30,"v-PM9",69
3372868164,2016-04-30,"w-PM10",46
3372868164,2016-04-30,"x-PM11",0
3372868164,2016-05-01,"a-AM12",6
3372868164,2016-05-01,"b-AM1",0
3372868164,2016-05-01,"c-AM2",0
3372868164,2016-05-01,"d-AM3",0
3372868164,2016-05-01,"e-AM4",0
3372868164,2016-05-01,"f-AM5",6
3372868164,2016-05-01,"g-AM6",120
3372868164,2016-05-01,"h-AM7",436
3372868164,2016-05-01,"i-AM8",483
3372868164,2016-05-01,"j-AM9",147
3372868164,2016-05-01,"k-AM10",115
3372868164,2016-05-01,"l-AM11",221
3372868164,2016-05-01,"m-PM12",197
3372868164,2016-05-01,"n-PM1",136
3372868164,2016-05-01,"o-PM2",965
3372868164,2016-05-01,"p-PM3",69
3977333714,2016-04-12,"a-AM12",753
3977333714,2016-04-12,"b-AM1",0
3977333714,2016-04-12,"c-AM2",0
3977333714,2016-04-12,"d-AM3",16
3977333714,2016-04-12,"e-AM4",0
3977333714,2016-04-12,"f-AM5",0
3977333714,2016-04-12,"g-AM6",0
3977333714,2016-04-12,"h-AM7",0
3977333714,2016-04-12,"i-AM8",13
3977333714,2016-04-12,"j-AM9",10
3977333714,2016-04-12,"k-AM10",28
3977333714,2016-04-12,"l-AM11",0
3977333714,2016-04-12,"m-PM12",332
3977333714,2016-04-12,"n-PM1",4112
3977333714,2016-04-12,"o-PM2",2257
3977333714,2016-04-12,"p-PM3",55
3977333714,2016-04-12,"q-PM4",49
3977333714,2016-04-12,"r-PM5",190
3977333714,2016-04-12,"s-PM6",289
3977333714,2016-04-12,"t-PM7",201
3977333714,2016-04-12,"u-PM8",35
