"Id","ActivityDate","Hour","Calories"
1927972279,2016-04-27,"c-AM2",86
1927972279,2016-04-27,"d-AM3",86
1927972279,2016-04-27,"e-AM4",86
1927972279,2016-04-27,"f-AM5",86
1927972279,2016-04-27,"g-AM6",86
1927972279,2016-04-27,"h-AM7",86
1927972279,2016-04-27,"i-AM8",86
1927972279,2016-04-27,"j-AM9",86
1927972279,2016-04-27,"k-AM10",86
1927972279,2016-04-27,"l-AM11",86
1927972279,2016-04-27,"m-PM12",86
1927972279,2016-04-27,"n-PM1",86
1927972279,2016-04-27,"o-PM2",86
1927972279,2016-04-27,"p-PM3",86
1927972279,2016-04-27,"q-PM4",86
1927972279,2016-04-27,"r-PM5",86
1927972279,2016-04-27,"s-PM6",86
1927972279,2016-04-27,"t-PM7",86
1927972279,2016-04-27,"u-PM8",86
1927972279,2016-04-27,"v-PM9",86
1927972279,2016-04-27,"w-PM10",86
1927972279,2016-04-27,"x-PM11",86
1927972279,2016-04-28,"a-AM12",86
1927972279,2016-04-28,"b-AM1",86
1927972279,2016-04-28,"c-AM2",86
1927972279,2016-04-28,"d-AM3",86
1927972279,2016-04-28,"e-AM4",86
1927972279,2016-04-28,"f-AM5",86
1927972279,2016-04-28,"g-AM6",86
1927972279,2016-04-28,"h-AM7",86
1927972279,2016-04-28,"i-AM8",136
1927972279,2016-04-28,"j-AM9",108
1927972279,2016-04-28,"k-AM10",129
1927972279,2016-04-28,"l-AM11",111
1927972279,2016-04-28,"m-PM12",88
1927972279,2016-04-28,"n-PM1",91
1927972279,2016-04-28,"o-PM2",97
1927972279,2016-04-28,"p-PM3",100
1927972279,2016-04-28,"q-PM4",113
1927972279,2016-04-28,"r-PM5",106
1927972279,2016-04-28,"s-PM6",134
1927972279,2016-04-28,"t-PM7",98
1927972279,2016-04-28,"u-PM8",94
1927972279,2016-04-28,"v-PM9",86
1927972279,2016-04-28,"w-PM10",86
1927972279,2016-04-28,"x-PM11",86
1927972279,2016-04-29,"a-AM12",86
1927972279,2016-04-29,"b-AM1",86
1927972279,2016-04-29,"c-AM2",86
1927972279,2016-04-29,"d-AM3",86
1927972279,2016-04-29,"e-AM4",86
1927972279,2016-04-29,"f-AM5",86
1927972279,2016-04-29,"g-AM6",86
1927972279,2016-04-29,"h-AM7",86
1927972279,2016-04-29,"i-AM8",86
1927972279,2016-04-29,"j-AM9",86
1927972279,2016-04-29,"k-AM10",86
1927972279,2016-04-29,"l-AM11",86
1927972279,2016-04-29,"m-PM12",86
1927972279,2016-04-29,"n-PM1",86
1927972279,2016-04-29,"o-PM2",86
1927972279,2016-04-29,"p-PM3",86
1927972279,2016-04-29,"q-PM4",86
1927972279,2016-04-29,"r-PM5",86
1927972279,2016-04-29,"s-PM6",86
1927972279,2016-04-29,"t-PM7",86
1927972279,2016-04-29,"u-PM8",86
1927972279,2016-04-29,"v-PM9",86
1927972279,2016-04-29,"w-PM10",86
1927972279,2016-04-29,"x-PM11",86
1927972279,2016-04-30,"a-AM12",86
1927972279,2016-04-30,"b-AM1",86
1927972279,2016-04-30,"c-AM2",86
1927972279,2016-04-30,"d-AM3",86
1927972279,2016-04-30,"e-AM4",86
1927972279,2016-04-30,"f-AM5",86
1927972279,2016-04-30,"g-AM6",86
1927972279,2016-04-30,"h-AM7",86
1927972279,2016-04-30,"i-AM8",86
1927972279,2016-04-30,"j-AM9",86
1927972279,2016-04-30,"k-AM10",86
1927972279,2016-04-30,"l-AM11",86
1927972279,2016-04-30,"m-PM12",86
1927972279,2016-04-30,"n-PM1",86
1927972279,2016-04-30,"o-PM2",86
1927972279,2016-04-30,"p-PM3",86
1927972279,2016-04-30,"q-PM4",86
1927972279,2016-04-30,"r-PM5",86
1927972279,2016-04-30,"s-PM6",86
1927972279,2016-04-30,"t-PM7",86
1927972279,2016-04-30,"u-PM8",86
1927972279,2016-04-30,"v-PM9",86
1927972279,2016-04-30,"w-PM10",86
1927972279,2016-04-30,"x-PM11",86
1927972279,2016-05-01,"a-AM12",86
1927972279,2016-05-01,"b-AM1",86
1927972279,2016-05-01,"c-AM2",86
1927972279,2016-05-01,"d-AM3",86
1927972279,2016-05-01,"e-AM4",86
1927972279,2016-05-01,"f-AM5",86
1927972279,2016-05-01,"g-AM6",86
1927972279,2016-05-01,"h-AM7",86
1927972279,2016-05-01,"i-AM8",94
1927972279,2016-05-01,"j-AM9",90
1927972279,2016-05-01,"k-AM10",103
1927972279,2016-05-01,"l-AM11",111
1927972279,2016-05-01,"m-PM12",103
1927972279,2016-05-01,"n-PM1",240
1927972279,2016-05-01,"o-PM2",117
1927972279,2016-05-01,"p-PM3",94
1927972279,2016-05-01,"q-PM4",98
1927972279,2016-05-01,"r-PM5",96
1927972279,2016-05-01,"s-PM6",98
1927972279,2016-05-01,"t-PM7",120
1927972279,2016-05-01,"u-PM8",90
1927972279,2016-05-01,"v-PM9",97
1927972279,2016-05-01,"w-PM10",86
1927972279,2016-05-01,"x-PM11",86
1927972279,2016-05-02,"a-AM12",86
1927972279,2016-05-02,"b-AM1",86
1927972279,2016-05-02,"c-AM2",86
1927972279,2016-05-02,"d-AM3",86
1927972279,2016-05-02,"e-AM4",86
1927972279,2016-05-02,"f-AM5",86
1927972279,2016-05-02,"g-AM6",86
1927972279,2016-05-02,"h-AM7",86
1927972279,2016-05-02,"i-AM8",86
1927972279,2016-05-02,"j-AM9",86
1927972279,2016-05-02,"k-AM10",86
1927972279,2016-05-02,"l-AM11",265
1927972279,2016-05-02,"m-PM12",98
1927972279,2016-05-02,"n-PM1",89
1927972279,2016-05-02,"o-PM2",103
1927972279,2016-05-02,"p-PM3",119
1927972279,2016-05-02,"q-PM4",123
1927972279,2016-05-02,"r-PM5",128
1927972279,2016-05-02,"s-PM6",127
1927972279,2016-05-02,"t-PM7",164
1927972279,2016-05-02,"u-PM8",86
1927972279,2016-05-02,"v-PM9",86
1927972279,2016-05-02,"w-PM10",86
1927972279,2016-05-02,"x-PM11",86
1927972279,2016-05-03,"a-AM12",86
1927972279,2016-05-03,"b-AM1",86
1927972279,2016-05-03,"c-AM2",86
1927972279,2016-05-03,"d-AM3",86
1927972279,2016-05-03,"e-AM4",86
1927972279,2016-05-03,"f-AM5",86
1927972279,2016-05-03,"g-AM6",86
1927972279,2016-05-03,"h-AM7",86
1927972279,2016-05-03,"i-AM8",198
1927972279,2016-05-03,"j-AM9",87
1927972279,2016-05-03,"k-AM10",101
1927972279,2016-05-03,"l-AM11",87
1927972279,2016-05-03,"m-PM12",87
1927972279,2016-05-03,"n-PM1",89
1927972279,2016-05-03,"o-PM2",86
1927972279,2016-05-03,"p-PM3",86
1927972279,2016-05-03,"q-PM4",86
1927972279,2016-05-03,"r-PM5",86
1927972279,2016-05-03,"s-PM6",86
1927972279,2016-05-03,"t-PM7",86
1927972279,2016-05-03,"u-PM8",86
1927972279,2016-05-03,"v-PM9",86
1927972279,2016-05-03,"w-PM10",86
1927972279,2016-05-03,"x-PM11",86
1927972279,2016-05-04,"a-AM12",86
1927972279,2016-05-04,"b-AM1",86
1927972279,2016-05-04,"c-AM2",86
1927972279,2016-05-04,"d-AM3",86
1927972279,2016-05-04,"e-AM4",86
1927972279,2016-05-04,"f-AM5",86
1927972279,2016-05-04,"g-AM6",86
1927972279,2016-05-04,"h-AM7",86
1927972279,2016-05-04,"i-AM8",86
1927972279,2016-05-04,"j-AM9",86
1927972279,2016-05-04,"k-AM10",193
1927972279,2016-05-04,"l-AM11",97
1927972279,2016-05-04,"m-PM12",101
1927972279,2016-05-04,"n-PM1",106
1927972279,2016-05-04,"o-PM2",96
1927972279,2016-05-04,"p-PM3",109
1927972279,2016-05-04,"q-PM4",122
1927972279,2016-05-04,"r-PM5",108
1927972279,2016-05-04,"s-PM6",90
1927972279,2016-05-04,"t-PM7",99
1927972279,2016-05-04,"u-PM8",101
1927972279,2016-05-04,"v-PM9",86
1927972279,2016-05-04,"w-PM10",86
1927972279,2016-05-04,"x-PM11",86
1927972279,2016-05-05,"a-AM12",86
1927972279,2016-05-05,"b-AM1",86
1927972279,2016-05-05,"c-AM2",86
1927972279,2016-05-05,"d-AM3",86
1927972279,2016-05-05,"e-AM4",86
1927972279,2016-05-05,"f-AM5",86
1927972279,2016-05-05,"g-AM6",86
1927972279,2016-05-05,"h-AM7",86
1927972279,2016-05-05,"i-AM8",86
1927972279,2016-05-05,"j-AM9",86
1927972279,2016-05-05,"k-AM10",86
1927972279,2016-05-05,"l-AM11",86
1927972279,2016-05-05,"m-PM12",86
1927972279,2016-05-05,"n-PM1",86
1927972279,2016-05-05,"o-PM2",86
1927972279,2016-05-05,"p-PM3",86
1927972279,2016-05-05,"q-PM4",86
1927972279,2016-05-05,"r-PM5",86
1927972279,2016-05-05,"s-PM6",86
1927972279,2016-05-05,"t-PM7",86
1927972279,2016-05-05,"u-PM8",86
1927972279,2016-05-05,"v-PM9",86
1927972279,2016-05-05,"w-PM10",86
1927972279,2016-05-05,"x-PM11",86
1927972279,2016-05-06,"a-AM12",86
1927972279,2016-05-06,"b-AM1",86
1927972279,2016-05-06,"c-AM2",86
1927972279,2016-05-06,"d-AM3",86
1927972279,2016-05-06,"e-AM4",86
1927972279,2016-05-06,"f-AM5",86
1927972279,2016-05-06,"g-AM6",86
1927972279,2016-05-06,"h-AM7",86
1927972279,2016-05-06,"i-AM8",86
1927972279,2016-05-06,"j-AM9",86
1927972279,2016-05-06,"k-AM10",86
1927972279,2016-05-06,"l-AM11",86
1927972279,2016-05-06,"m-PM12",86
1927972279,2016-05-06,"n-PM1",86
1927972279,2016-05-06,"o-PM2",86
1927972279,2016-05-06,"p-PM3",86
1927972279,2016-05-06,"q-PM4",98
1927972279,2016-05-06,"r-PM5",133
1927972279,2016-05-06,"s-PM6",131
1927972279,2016-05-06,"t-PM7",230
1927972279,2016-05-06,"u-PM8",121
1927972279,2016-05-06,"v-PM9",109
1927972279,2016-05-06,"w-PM10",100
1927972279,2016-05-06,"x-PM11",86
1927972279,2016-05-07,"a-AM12",86
1927972279,2016-05-07,"b-AM1",86
1927972279,2016-05-07,"c-AM2",86
1927972279,2016-05-07,"d-AM3",86
1927972279,2016-05-07,"e-AM4",86
1927972279,2016-05-07,"f-AM5",86
1927972279,2016-05-07,"g-AM6",86
1927972279,2016-05-07,"h-AM7",86
1927972279,2016-05-07,"i-AM8",86
1927972279,2016-05-07,"j-AM9",86
1927972279,2016-05-07,"k-AM10",196
1927972279,2016-05-07,"l-AM11",141
1927972279,2016-05-07,"m-PM12",87
1927972279,2016-05-07,"n-PM1",86
1927972279,2016-05-07,"o-PM2",86
1927972279,2016-05-07,"p-PM3",86
1927972279,2016-05-07,"q-PM4",86
1927972279,2016-05-07,"r-PM5",86
1927972279,2016-05-07,"s-PM6",86
1927972279,2016-05-07,"t-PM7",86
1927972279,2016-05-07,"u-PM8",86
1927972279,2016-05-07,"v-PM9",86
1927972279,2016-05-07,"w-PM10",86
1927972279,2016-05-07,"x-PM11",86
1927972279,2016-05-08,"a-AM12",86
1927972279,2016-05-08,"b-AM1",86
1927972279,2016-05-08,"c-AM2",86
1927972279,2016-05-08,"d-AM3",86
1927972279,2016-05-08,"e-AM4",86
1927972279,2016-05-08,"f-AM5",86
1927972279,2016-05-08,"g-AM6",86
1927972279,2016-05-08,"h-AM7",86
1927972279,2016-05-08,"i-AM8",86
1927972279,2016-05-08,"j-AM9",86
1927972279,2016-05-08,"k-AM10",86
1927972279,2016-05-08,"l-AM11",86
1927972279,2016-05-08,"m-PM12",86
1927972279,2016-05-08,"n-PM1",86
1927972279,2016-05-08,"o-PM2",86
1927972279,2016-05-08,"p-PM3",86
1927972279,2016-05-08,"q-PM4",86
1927972279,2016-05-08,"r-PM5",86
1927972279,2016-05-08,"s-PM6",86
1927972279,2016-05-08,"t-PM7",86
1927972279,2016-05-08,"u-PM8",86
1927972279,2016-05-08,"v-PM9",86
1927972279,2016-05-08,"w-PM10",86
1927972279,2016-05-08,"x-PM11",86
1927972279,2016-05-09,"a-AM12",86
1927972279,2016-05-09,"b-AM1",86
1927972279,2016-05-09,"c-AM2",86
1927972279,2016-05-09,"d-AM3",86
1927972279,2016-05-09,"e-AM4",86
1927972279,2016-05-09,"f-AM5",86
1927972279,2016-05-09,"g-AM6",86
1927972279,2016-05-09,"h-AM7",86
1927972279,2016-05-09,"i-AM8",86
1927972279,2016-05-09,"j-AM9",86
1927972279,2016-05-09,"k-AM10",86
1927972279,2016-05-09,"l-AM11",86
1927972279,2016-05-09,"m-PM12",86
1927972279,2016-05-09,"n-PM1",86
1927972279,2016-05-09,"o-PM2",86
1927972279,2016-05-09,"p-PM3",86
1927972279,2016-05-09,"q-PM4",86
1927972279,2016-05-09,"r-PM5",86
1927972279,2016-05-09,"s-PM6",86
1927972279,2016-05-09,"t-PM7",86
1927972279,2016-05-09,"u-PM8",86
1927972279,2016-05-09,"v-PM9",86
1927972279,2016-05-09,"w-PM10",86
1927972279,2016-05-09,"x-PM11",86
1927972279,2016-05-10,"a-AM12",86
1927972279,2016-05-10,"b-AM1",86
1927972279,2016-05-10,"c-AM2",86
1927972279,2016-05-10,"d-AM3",86
1927972279,2016-05-10,"e-AM4",86
1927972279,2016-05-10,"f-AM5",86
1927972279,2016-05-10,"g-AM6",86
1927972279,2016-05-10,"h-AM7",86
1927972279,2016-05-10,"i-AM8",86
1927972279,2016-05-10,"j-AM9",86
1927972279,2016-05-10,"k-AM10",86
1927972279,2016-05-10,"l-AM11",86
1927972279,2016-05-10,"m-PM12",86
1927972279,2016-05-10,"n-PM1",86
1927972279,2016-05-10,"o-PM2",86
1927972279,2016-05-10,"p-PM3",86
1927972279,2016-05-10,"q-PM4",86
1927972279,2016-05-10,"r-PM5",86
1927972279,2016-05-10,"s-PM6",86
1927972279,2016-05-10,"t-PM7",86
1927972279,2016-05-10,"u-PM8",86
1927972279,2016-05-10,"v-PM9",86
1927972279,2016-05-10,"w-PM10",86
1927972279,2016-05-10,"x-PM11",86
1927972279,2016-05-11,"a-AM12",86
1927972279,2016-05-11,"b-AM1",86
1927972279,2016-05-11,"c-AM2",86
1927972279,2016-05-11,"d-AM3",86
1927972279,2016-05-11,"e-AM4",86
1927972279,2016-05-11,"f-AM5",86
1927972279,2016-05-11,"g-AM6",86
1927972279,2016-05-11,"h-AM7",86
1927972279,2016-05-11,"i-AM8",86
1927972279,2016-05-11,"j-AM9",86
1927972279,2016-05-11,"k-AM10",86
1927972279,2016-05-11,"l-AM11",86
1927972279,2016-05-11,"m-PM12",86
1927972279,2016-05-11,"n-PM1",86
1927972279,2016-05-11,"o-PM2",86
1927972279,2016-05-11,"p-PM3",86
1927972279,2016-05-11,"q-PM4",86
1927972279,2016-05-11,"r-PM5",86
1927972279,2016-05-11,"s-PM6",86
1927972279,2016-05-11,"t-PM7",86
1927972279,2016-05-11,"u-PM8",86
1927972279,2016-05-11,"v-PM9",86
1927972279,2016-05-11,"w-PM10",86
1927972279,2016-05-11,"x-PM11",86
1927972279,2016-05-12,"a-AM12",86
1927972279,2016-05-12,"b-AM1",86
1927972279,2016-05-12,"c-AM2",86
1927972279,2016-05-12,"d-AM3",86
1927972279,2016-05-12,"e-AM4",86
1927972279,2016-05-12,"f-AM5",86
1927972279,2016-05-12,"g-AM6",86
1927972279,2016-05-12,"h-AM7",86
1927972279,2016-05-12,"i-AM8",86
1927972279,2016-05-12,"j-AM9",86
1927972279,2016-05-12,"k-AM10",86
1927972279,2016-05-12,"l-AM11",86
1927972279,2016-05-12,"m-PM12",86
1927972279,2016-05-12,"n-PM1",86
1927972279,2016-05-12,"o-PM2",86
1927972279,2016-05-12,"p-PM3",86
2022484408,2016-04-12,"a-AM12",62
2022484408,2016-04-12,"b-AM1",62
2022484408,2016-04-12,"c-AM2",62
2022484408,2016-04-12,"d-AM3",62
2022484408,2016-04-12,"e-AM4",62
2022484408,2016-04-12,"f-AM5",62
2022484408,2016-04-12,"g-AM6",62
2022484408,2016-04-12,"h-AM7",136
2022484408,2016-04-12,"i-AM8",99
2022484408,2016-04-12,"j-AM9",90
2022484408,2016-04-12,"k-AM10",369
2022484408,2016-04-12,"l-AM11",99
2022484408,2016-04-12,"m-PM12",86
2022484408,2016-04-12,"n-PM1",124
2022484408,2016-04-12,"o-PM2",197
2022484408,2016-04-12,"p-PM3",91
2022484408,2016-04-12,"q-PM4",112
2022484408,2016-04-12,"r-PM5",114
2022484408,2016-04-12,"s-PM6",104
2022484408,2016-04-12,"t-PM7",83
2022484408,2016-04-12,"u-PM8",62
2022484408,2016-04-12,"v-PM9",62
2022484408,2016-04-12,"w-PM10",62
2022484408,2016-04-12,"x-PM11",62
2022484408,2016-04-13,"a-AM12",62
2022484408,2016-04-13,"b-AM1",62
2022484408,2016-04-13,"c-AM2",62
2022484408,2016-04-13,"d-AM3",62
2022484408,2016-04-13,"e-AM4",62
2022484408,2016-04-13,"f-AM5",62
2022484408,2016-04-13,"g-AM6",62
2022484408,2016-04-13,"h-AM7",139
2022484408,2016-04-13,"i-AM8",120
2022484408,2016-04-13,"j-AM9",397
2022484408,2016-04-13,"k-AM10",78
2022484408,2016-04-13,"l-AM11",106
2022484408,2016-04-13,"m-PM12",136
2022484408,2016-04-13,"n-PM1",86
2022484408,2016-04-13,"o-PM2",203
2022484408,2016-04-13,"p-PM3",117
2022484408,2016-04-13,"q-PM4",115
2022484408,2016-04-13,"r-PM5",128
2022484408,2016-04-13,"s-PM6",156
2022484408,2016-04-13,"t-PM7",134
2022484408,2016-04-13,"u-PM8",64
2022484408,2016-04-13,"v-PM9",62
2022484408,2016-04-13,"w-PM10",62
2022484408,2016-04-13,"x-PM11",62
2022484408,2016-04-14,"a-AM12",62
2022484408,2016-04-14,"b-AM1",62
2022484408,2016-04-14,"c-AM2",62
2022484408,2016-04-14,"d-AM3",62
2022484408,2016-04-14,"e-AM4",62
2022484408,2016-04-14,"f-AM5",62
2022484408,2016-04-14,"g-AM6",62
2022484408,2016-04-14,"h-AM7",89
2022484408,2016-04-14,"i-AM8",92
2022484408,2016-04-14,"j-AM9",101
2022484408,2016-04-14,"k-AM10",104
2022484408,2016-04-14,"l-AM11",88
2022484408,2016-04-14,"m-PM12",81
2022484408,2016-04-14,"n-PM1",100
2022484408,2016-04-14,"o-PM2",206
2022484408,2016-04-14,"p-PM3",94
2022484408,2016-04-14,"q-PM4",122
2022484408,2016-04-14,"r-PM5",123
2022484408,2016-04-14,"s-PM6",271
2022484408,2016-04-14,"t-PM7",121
2022484408,2016-04-14,"u-PM8",98
2022484408,2016-04-14,"v-PM9",62
2022484408,2016-04-14,"w-PM10",62
2022484408,2016-04-14,"x-PM11",62
2022484408,2016-04-15,"a-AM12",62
2022484408,2016-04-15,"b-AM1",62
2022484408,2016-04-15,"c-AM2",62
2022484408,2016-04-15,"d-AM3",62
2022484408,2016-04-15,"e-AM4",62
2022484408,2016-04-15,"f-AM5",62
2022484408,2016-04-15,"g-AM6",62
2022484408,2016-04-15,"h-AM7",121
2022484408,2016-04-15,"i-AM8",127
2022484408,2016-04-15,"j-AM9",397
2022484408,2016-04-15,"k-AM10",129
2022484408,2016-04-15,"l-AM11",122
2022484408,2016-04-15,"m-PM12",79
2022484408,2016-04-15,"n-PM1",174
2022484408,2016-04-15,"o-PM2",136
2022484408,2016-04-15,"p-PM3",109
2022484408,2016-04-15,"q-PM4",159
2022484408,2016-04-15,"r-PM5",113
2022484408,2016-04-15,"s-PM6",88
2022484408,2016-04-15,"t-PM7",89
2022484408,2016-04-15,"u-PM8",62
2022484408,2016-04-15,"v-PM9",62
2022484408,2016-04-15,"w-PM10",62
2022484408,2016-04-15,"x-PM11",62
2022484408,2016-04-16,"a-AM12",62
2022484408,2016-04-16,"b-AM1",62
2022484408,2016-04-16,"c-AM2",62
2022484408,2016-04-16,"d-AM3",62
2022484408,2016-04-16,"e-AM4",62
2022484408,2016-04-16,"f-AM5",62
2022484408,2016-04-16,"g-AM6",62
2022484408,2016-04-16,"h-AM7",75
2022484408,2016-04-16,"i-AM8",119
2022484408,2016-04-16,"j-AM9",337
2022484408,2016-04-16,"k-AM10",123
2022484408,2016-04-16,"l-AM11",115
2022484408,2016-04-16,"m-PM12",108
2022484408,2016-04-16,"n-PM1",147
2022484408,2016-04-16,"o-PM2",119
2022484408,2016-04-16,"p-PM3",101
2022484408,2016-04-16,"q-PM4",62
2022484408,2016-04-16,"r-PM5",62
2022484408,2016-04-16,"s-PM6",62
2022484408,2016-04-16,"t-PM7",62
2022484408,2016-04-16,"u-PM8",62
2022484408,2016-04-16,"v-PM9",62
2022484408,2016-04-16,"w-PM10",62
2022484408,2016-04-16,"x-PM11",62
2022484408,2016-04-17,"a-AM12",62
2022484408,2016-04-17,"b-AM1",62
2022484408,2016-04-17,"c-AM2",62
2022484408,2016-04-17,"d-AM3",62
2022484408,2016-04-17,"e-AM4",62
2022484408,2016-04-17,"f-AM5",62
2022484408,2016-04-17,"g-AM6",62
2022484408,2016-04-17,"h-AM7",62
2022484408,2016-04-17,"i-AM8",117
2022484408,2016-04-17,"j-AM9",415
2022484408,2016-04-17,"k-AM10",258
2022484408,2016-04-17,"l-AM11",196
2022484408,2016-04-17,"m-PM12",75
2022484408,2016-04-17,"n-PM1",89
2022484408,2016-04-17,"o-PM2",185
2022484408,2016-04-17,"p-PM3",145
2022484408,2016-04-17,"q-PM4",156
2022484408,2016-04-17,"r-PM5",164
2022484408,2016-04-17,"s-PM6",132
2022484408,2016-04-17,"t-PM7",90
2022484408,2016-04-17,"u-PM8",77
2022484408,2016-04-17,"v-PM9",62
2022484408,2016-04-17,"w-PM10",62
2022484408,2016-04-17,"x-PM11",62
2022484408,2016-04-18,"a-AM12",62
2022484408,2016-04-18,"b-AM1",62
2022484408,2016-04-18,"c-AM2",62
2022484408,2016-04-18,"d-AM3",62
2022484408,2016-04-18,"e-AM4",62
2022484408,2016-04-18,"f-AM5",62
2022484408,2016-04-18,"g-AM6",74
2022484408,2016-04-18,"h-AM7",190
2022484408,2016-04-18,"i-AM8",137
2022484408,2016-04-18,"j-AM9",486
2022484408,2016-04-18,"k-AM10",146
2022484408,2016-04-18,"l-AM11",71
2022484408,2016-04-18,"m-PM12",95
2022484408,2016-04-18,"n-PM1",98
2022484408,2016-04-18,"o-PM2",200
2022484408,2016-04-18,"p-PM3",125
2022484408,2016-04-18,"q-PM4",111
2022484408,2016-04-18,"r-PM5",141
2022484408,2016-04-18,"s-PM6",141
2022484408,2016-04-18,"t-PM7",121
2022484408,2016-04-18,"u-PM8",74
2022484408,2016-04-18,"v-PM9",62
2022484408,2016-04-18,"w-PM10",62
2022484408,2016-04-18,"x-PM11",62
2022484408,2016-04-19,"a-AM12",62
2022484408,2016-04-19,"b-AM1",62
2022484408,2016-04-19,"c-AM2",62
2022484408,2016-04-19,"d-AM3",62
2022484408,2016-04-19,"e-AM4",62
2022484408,2016-04-19,"f-AM5",62
2022484408,2016-04-19,"g-AM6",62
2022484408,2016-04-19,"h-AM7",62
2022484408,2016-04-19,"i-AM8",62
2022484408,2016-04-19,"j-AM9",120
2022484408,2016-04-19,"k-AM10",101
2022484408,2016-04-19,"l-AM11",115
2022484408,2016-04-19,"m-PM12",115
2022484408,2016-04-19,"n-PM1",125
2022484408,2016-04-19,"o-PM2",198
2022484408,2016-04-19,"p-PM3",160
2022484408,2016-04-19,"q-PM4",389
2022484408,2016-04-19,"r-PM5",123
2022484408,2016-04-19,"s-PM6",133
2022484408,2016-04-19,"t-PM7",99
2022484408,2016-04-19,"u-PM8",62
2022484408,2016-04-19,"v-PM9",62
2022484408,2016-04-19,"w-PM10",62
2022484408,2016-04-19,"x-PM11",62
2022484408,2016-04-20,"a-AM12",62
2022484408,2016-04-20,"b-AM1",62
2022484408,2016-04-20,"c-AM2",62
2022484408,2016-04-20,"d-AM3",62
2022484408,2016-04-20,"e-AM4",62
2022484408,2016-04-20,"f-AM5",62
2022484408,2016-04-20,"g-AM6",80
2022484408,2016-04-20,"h-AM7",138
2022484408,2016-04-20,"i-AM8",151
2022484408,2016-04-20,"j-AM9",441
2022484408,2016-04-20,"k-AM10",80
2022484408,2016-04-20,"l-AM11",102
2022484408,2016-04-20,"m-PM12",188
2022484408,2016-04-20,"n-PM1",128
2022484408,2016-04-20,"o-PM2",238
2022484408,2016-04-20,"p-PM3",154
2022484408,2016-04-20,"q-PM4",138
2022484408,2016-04-20,"r-PM5",144
2022484408,2016-04-20,"s-PM6",134
2022484408,2016-04-20,"t-PM7",122
2022484408,2016-04-20,"u-PM8",100
2022484408,2016-04-20,"v-PM9",62
2022484408,2016-04-20,"w-PM10",62
2022484408,2016-04-20,"x-PM11",62
2022484408,2016-04-21,"a-AM12",62
2022484408,2016-04-21,"b-AM1",62
2022484408,2016-04-21,"c-AM2",62
2022484408,2016-04-21,"d-AM3",62
2022484408,2016-04-21,"e-AM4",62
2022484408,2016-04-21,"f-AM5",62
2022484408,2016-04-21,"g-AM6",62
2022484408,2016-04-21,"h-AM7",160
2022484408,2016-04-21,"i-AM8",88
2022484408,2016-04-21,"j-AM9",111
2022484408,2016-04-21,"k-AM10",295
2022484408,2016-04-21,"l-AM11",223
2022484408,2016-04-21,"m-PM12",271
2022484408,2016-04-21,"n-PM1",78
2022484408,2016-04-21,"o-PM2",239
2022484408,2016-04-21,"p-PM3",173
2022484408,2016-04-21,"q-PM4",349
2022484408,2016-04-21,"r-PM5",233
2022484408,2016-04-21,"s-PM6",130
2022484408,2016-04-21,"t-PM7",103
2022484408,2016-04-21,"u-PM8",84
2022484408,2016-04-21,"v-PM9",62
2022484408,2016-04-21,"w-PM10",62
2022484408,2016-04-21,"x-PM11",62
2022484408,2016-04-22,"a-AM12",62
2022484408,2016-04-22,"b-AM1",62
2022484408,2016-04-22,"c-AM2",62
2022484408,2016-04-22,"d-AM3",62
2022484408,2016-04-22,"e-AM4",62
2022484408,2016-04-22,"f-AM5",62
2022484408,2016-04-22,"g-AM6",71
2022484408,2016-04-22,"h-AM7",144
2022484408,2016-04-22,"i-AM8",109
2022484408,2016-04-22,"j-AM9",426
2022484408,2016-04-22,"k-AM10",183
2022484408,2016-04-22,"l-AM11",122
2022484408,2016-04-22,"m-PM12",135
2022484408,2016-04-22,"n-PM1",156
2022484408,2016-04-22,"o-PM2",159
2022484408,2016-04-22,"p-PM3",104
2022484408,2016-04-22,"q-PM4",78
2022484408,2016-04-22,"r-PM5",79
2022484408,2016-04-22,"s-PM6",99
2022484408,2016-04-22,"t-PM7",128
2022484408,2016-04-22,"u-PM8",86
2022484408,2016-04-22,"v-PM9",62
2022484408,2016-04-22,"w-PM10",62
2022484408,2016-04-22,"x-PM11",62
2022484408,2016-04-23,"a-AM12",62
2022484408,2016-04-23,"b-AM1",62
2022484408,2016-04-23,"c-AM2",62
2022484408,2016-04-23,"d-AM3",62
2022484408,2016-04-23,"e-AM4",62
2022484408,2016-04-23,"f-AM5",62
2022484408,2016-04-23,"g-AM6",62
2022484408,2016-04-23,"h-AM7",62
2022484408,2016-04-23,"i-AM8",62
2022484408,2016-04-23,"j-AM9",62
2022484408,2016-04-23,"k-AM10",62
2022484408,2016-04-23,"l-AM11",62
2022484408,2016-04-23,"m-PM12",90
2022484408,2016-04-23,"n-PM1",160
2022484408,2016-04-23,"o-PM2",117
2022484408,2016-04-23,"p-PM3",152
2022484408,2016-04-23,"q-PM4",119
2022484408,2016-04-23,"r-PM5",121
2022484408,2016-04-23,"s-PM6",131
2022484408,2016-04-23,"t-PM7",114
2022484408,2016-04-23,"u-PM8",93
2022484408,2016-04-23,"v-PM9",83
2022484408,2016-04-23,"w-PM10",79
2022484408,2016-04-23,"x-PM11",62
2022484408,2016-04-24,"a-AM12",62
2022484408,2016-04-24,"b-AM1",62
2022484408,2016-04-24,"c-AM2",62
