"Id","ActivityDate","Hour","Value"
4388161847,2016-05-06,"s-PM6",73
4388161847,2016-05-06,"t-PM7",73
4388161847,2016-05-06,"u-PM8",83
4388161847,2016-05-06,"v-PM9",72
4388161847,2016-05-06,"w-PM10",63
4388161847,2016-05-06,"x-PM11",63
4388161847,2016-05-07,"a-AM12",58
4388161847,2016-05-07,"b-AM1",57
4388161847,2016-05-07,"c-AM2",58
4388161847,2016-05-07,"d-AM3",54
4388161847,2016-05-07,"e-AM4",52
4388161847,2016-05-07,"f-AM5",51
4388161847,2016-05-07,"g-AM6",49
4388161847,2016-05-07,"h-AM7",49
4388161847,2016-05-07,"i-AM8",63
4388161847,2016-05-07,"j-AM9",81
4388161847,2016-05-07,"k-AM10",67
4388161847,2016-05-07,"l-AM11",81
4388161847,2016-05-07,"m-PM12",93
4388161847,2016-05-07,"n-PM1",75
4388161847,2016-05-07,"o-PM2",64
4388161847,2016-05-07,"p-PM3",59
4388161847,2016-05-07,"q-PM4",88
4388161847,2016-05-07,"r-PM5",82
4388161847,2016-05-07,"s-PM6",68
4388161847,2016-05-07,"t-PM7",65
4388161847,2016-05-07,"u-PM8",68
4388161847,2016-05-07,"v-PM9",62
4388161847,2016-05-07,"w-PM10",61
4388161847,2016-05-07,"x-PM11",55
4388161847,2016-05-08,"a-AM12",53
4388161847,2016-05-08,"b-AM1",52
4388161847,2016-05-08,"c-AM2",52
4388161847,2016-05-08,"d-AM3",51
4388161847,2016-05-08,"e-AM4",51
4388161847,2016-05-08,"f-AM5",50
4388161847,2016-05-08,"g-AM6",50
4388161847,2016-05-08,"h-AM7",48
4388161847,2016-05-08,"i-AM8",56
4388161847,2016-05-08,"j-AM9",55
4388161847,2016-05-08,"k-AM10",121
4388161847,2016-05-08,"l-AM11",66
4388161847,2016-05-08,"m-PM12",64
4388161847,2016-05-08,"n-PM1",108
4388161847,2016-05-08,"o-PM2",89
4388161847,2016-05-08,"p-PM3",75
4388161847,2016-05-08,"q-PM4",69
4388161847,2016-05-08,"r-PM5",73
4388161847,2016-05-08,"s-PM6",71
4388161847,2016-05-08,"t-PM7",127
4388161847,2016-05-08,"u-PM8",94
4388161847,2016-05-08,"v-PM9",64
4388161847,2016-05-09,"f-AM5",69
4388161847,2016-05-09,"g-AM6",81
4388161847,2016-05-09,"h-AM7",61
4388161847,2016-05-09,"i-AM8",59
4388161847,2016-05-09,"j-AM9",59
4388161847,2016-05-09,"k-AM10",61
4388161847,2016-05-09,"l-AM11",61
4388161847,2016-05-09,"m-PM12",60
4388161847,2016-05-09,"n-PM1",59
4388161847,2016-05-09,"o-PM2",58
4388161847,2016-05-09,"p-PM3",57
4388161847,2016-05-09,"q-PM4",67
4388161847,2016-05-09,"r-PM5",74
4388161847,2016-05-09,"s-PM6",74
4388161847,2016-05-09,"t-PM7",77
4388161847,2016-05-09,"u-PM8",62
4388161847,2016-05-09,"v-PM9",59
4388161847,2016-05-09,"w-PM10",55
4388161847,2016-05-09,"x-PM11",51
4388161847,2016-05-10,"a-AM12",50
4388161847,2016-05-10,"b-AM1",47
4388161847,2016-05-10,"c-AM2",48
4388161847,2016-05-10,"d-AM3",47
4388161847,2016-05-10,"e-AM4",45
4388161847,2016-05-10,"f-AM5",80
4388161847,2016-05-10,"g-AM6",80
4388161847,2016-05-10,"h-AM7",64
4388161847,2016-05-10,"i-AM8",62
4388161847,2016-05-10,"j-AM9",64
4388161847,2016-05-10,"k-AM10",66
4388161847,2016-05-10,"l-AM11",67
4388161847,2016-05-10,"m-PM12",59
4388161847,2016-05-10,"n-PM1",58
4388161847,2016-05-10,"o-PM2",57
4388161847,2016-05-10,"p-PM3",55
4388161847,2016-05-10,"q-PM4",55
4388161847,2016-05-10,"r-PM5",68
4388161847,2016-05-10,"s-PM6",70
4388161847,2016-05-10,"t-PM7",71
4388161847,2016-05-10,"u-PM8",62
4388161847,2016-05-10,"v-PM9",57
4388161847,2016-05-10,"w-PM10",55
4388161847,2016-05-10,"x-PM11",55
4388161847,2016-05-11,"a-AM12",54
4388161847,2016-05-11,"b-AM1",50
4388161847,2016-05-11,"c-AM2",48
4388161847,2016-05-11,"d-AM3",46
4388161847,2016-05-11,"e-AM4",47
4388161847,2016-05-11,"f-AM5",67
4388161847,2016-05-11,"g-AM6",82
4388161847,2016-05-11,"h-AM7",62
4388161847,2016-05-11,"i-AM8",57
4388161847,2016-05-11,"j-AM9",55
4388161847,2016-05-11,"k-AM10",57
4388161847,2016-05-11,"l-AM11",61
4388161847,2016-05-11,"m-PM12",63
4388161847,2016-05-11,"n-PM1",59
4388161847,2016-05-11,"o-PM2",55
4388161847,2016-05-11,"p-PM3",55
4388161847,2016-05-11,"q-PM4",65
4388161847,2016-05-11,"r-PM5",69
4388161847,2016-05-11,"s-PM6",60
4388161847,2016-05-11,"t-PM7",67
4388161847,2016-05-11,"u-PM8",63
4388161847,2016-05-12,"g-AM6",78
4388161847,2016-05-12,"h-AM7",69
4388161847,2016-05-12,"i-AM8",58
4388161847,2016-05-12,"j-AM9",55
4388161847,2016-05-12,"k-AM10",55
4388161847,2016-05-12,"l-AM11",61
4388161847,2016-05-12,"m-PM12",64
4388161847,2016-05-12,"n-PM1",58
4388161847,2016-05-12,"o-PM2",57
4388161847,2016-05-12,"p-PM3",56
4558609924,2016-04-12,"g-AM6",80
4558609924,2016-04-12,"h-AM7",76
4558609924,2016-04-12,"i-AM8",73
4558609924,2016-04-12,"j-AM9",82
4558609924,2016-04-12,"k-AM10",75
4558609924,2016-04-12,"l-AM11",73
4558609924,2016-04-12,"m-PM12",69
4558609924,2016-04-12,"n-PM1",74
4558609924,2016-04-12,"o-PM2",79
4558609924,2016-04-12,"p-PM3",74
4558609924,2016-04-12,"q-PM4",81
4558609924,2016-04-12,"r-PM5",83
4558609924,2016-04-12,"s-PM6",82
4558609924,2016-04-12,"t-PM7",77
4558609924,2016-04-12,"u-PM8",75
4558609924,2016-04-12,"v-PM9",74
4558609924,2016-04-12,"w-PM10",72
4558609924,2016-04-13,"h-AM7",70
4558609924,2016-04-13,"i-AM8",71
4558609924,2016-04-13,"l-AM11",88
4558609924,2016-04-13,"m-PM12",86
4558609924,2016-04-13,"n-PM1",86
4558609924,2016-04-13,"o-PM2",81
4558609924,2016-04-13,"p-PM3",75
4558609924,2016-04-13,"q-PM4",94
4558609924,2016-04-13,"r-PM5",89
4558609924,2016-04-13,"s-PM6",78
4558609924,2016-04-14,"j-AM9",91
4558609924,2016-04-14,"k-AM10",84
4558609924,2016-04-14,"l-AM11",73
4558609924,2016-04-14,"m-PM12",79
4558609924,2016-04-14,"n-PM1",80
4558609924,2016-04-14,"o-PM2",84
4558609924,2016-04-14,"p-PM3",83
4558609924,2016-04-14,"q-PM4",88
4558609924,2016-04-14,"r-PM5",87
4558609924,2016-04-14,"s-PM6",82
4558609924,2016-04-14,"t-PM7",83
4558609924,2016-04-14,"u-PM8",85
4558609924,2016-04-14,"v-PM9",70
4558609924,2016-04-14,"w-PM10",65
4558609924,2016-04-15,"b-AM1",60
4558609924,2016-04-15,"i-AM8",80
4558609924,2016-04-15,"j-AM9",83
4558609924,2016-04-15,"k-AM10",84
4558609924,2016-04-15,"l-AM11",85
4558609924,2016-04-15,"m-PM12",85
4558609924,2016-04-15,"n-PM1",109
4558609924,2016-04-15,"o-PM2",107
4558609924,2016-04-15,"p-PM3",88
4558609924,2016-04-15,"q-PM4",89
4558609924,2016-04-15,"r-PM5",91
4558609924,2016-04-15,"s-PM6",83
4558609924,2016-04-15,"t-PM7",87
4558609924,2016-04-15,"u-PM8",78
4558609924,2016-04-15,"v-PM9",73
4558609924,2016-04-15,"w-PM10",71
4558609924,2016-04-15,"x-PM11",72
4558609924,2016-04-16,"a-AM12",70
4558609924,2016-04-16,"b-AM1",65
4558609924,2016-04-16,"c-AM2",64
4558609924,2016-04-16,"j-AM9",79
4558609924,2016-04-16,"k-AM10",80
4558609924,2016-04-16,"l-AM11",74
4558609924,2016-04-16,"m-PM12",76
4558609924,2016-04-16,"n-PM1",79
4558609924,2016-04-16,"o-PM2",83
4558609924,2016-04-16,"p-PM3",79
4558609924,2016-04-16,"q-PM4",79
4558609924,2016-04-16,"r-PM5",77
4558609924,2016-04-16,"s-PM6",75
4558609924,2016-04-16,"t-PM7",90
4558609924,2016-04-16,"u-PM8",74
4558609924,2016-04-16,"v-PM9",67
4558609924,2016-04-16,"w-PM10",71
4558609924,2016-04-16,"x-PM11",76
4558609924,2016-04-17,"a-AM12",84
4558609924,2016-04-17,"j-AM9",84
4558609924,2016-04-17,"k-AM10",80
4558609924,2016-04-17,"l-AM11",86
4558609924,2016-04-17,"m-PM12",93
4558609924,2016-04-17,"n-PM1",80
4558609924,2016-04-17,"o-PM2",87
4558609924,2016-04-17,"p-PM3",89
4558609924,2016-04-17,"q-PM4",85
4558609924,2016-04-17,"r-PM5",90
4558609924,2016-04-17,"s-PM6",76
4558609924,2016-04-17,"t-PM7",83
4558609924,2016-04-17,"u-PM8",80
4558609924,2016-04-17,"v-PM9",81
4558609924,2016-04-17,"w-PM10",74
4558609924,2016-04-17,"x-PM11",64
4558609924,2016-04-18,"h-AM7",80
4558609924,2016-04-18,"i-AM8",85
4558609924,2016-04-18,"j-AM9",81
4558609924,2016-04-18,"k-AM10",78
4558609924,2016-04-18,"l-AM11",80
4558609924,2016-04-18,"m-PM12",77
4558609924,2016-04-18,"n-PM1",80
4558609924,2016-04-18,"o-PM2",73
4558609924,2016-04-18,"p-PM3",72
4558609924,2016-04-18,"q-PM4",92
4558609924,2016-04-18,"r-PM5",89
4558609924,2016-04-18,"s-PM6",88
4558609924,2016-04-18,"t-PM7",87
4558609924,2016-04-18,"u-PM8",82
4558609924,2016-04-18,"v-PM9",69
4558609924,2016-04-18,"w-PM10",64
4558609924,2016-04-19,"k-AM10",99
4558609924,2016-04-19,"m-PM12",94
4558609924,2016-04-19,"n-PM1",84
4558609924,2016-04-19,"o-PM2",86
4558609924,2016-04-19,"p-PM3",80
4558609924,2016-04-19,"q-PM4",86
4558609924,2016-04-19,"r-PM5",88
4558609924,2016-04-19,"s-PM6",86
4558609924,2016-04-19,"t-PM7",84
4558609924,2016-04-19,"u-PM8",83
4558609924,2016-04-19,"v-PM9",76
4558609924,2016-04-19,"w-PM10",84
4558609924,2016-04-19,"x-PM11",76
4558609924,2016-04-20,"a-AM12",73
4558609924,2016-04-20,"k-AM10",82
4558609924,2016-04-20,"l-AM11",77
4558609924,2016-04-20,"m-PM12",80
4558609924,2016-04-20,"n-PM1",77
4558609924,2016-04-20,"o-PM2",75
4558609924,2016-04-20,"p-PM3",76
4558609924,2016-04-20,"q-PM4",87
4558609924,2016-04-20,"r-PM5",83
4558609924,2016-04-20,"s-PM6",85
4558609924,2016-04-20,"t-PM7",81
4558609924,2016-04-20,"u-PM8",78
4558609924,2016-04-20,"v-PM9",68
4558609924,2016-04-20,"w-PM10",70
4558609924,2016-04-20,"x-PM11",69
4558609924,2016-04-21,"a-AM12",68
4558609924,2016-04-21,"b-AM1",66
4558609924,2016-04-21,"c-AM2",67
4558609924,2016-04-21,"h-AM7",81
4558609924,2016-04-21,"i-AM8",90
4558609924,2016-04-21,"j-AM9",97
4558609924,2016-04-21,"k-AM10",103
4558609924,2016-04-21,"l-AM11",99
4558609924,2016-04-21,"m-PM12",98
4558609924,2016-04-21,"n-PM1",92
4558609924,2016-04-21,"o-PM2",90
4558609924,2016-04-21,"p-PM3",88
4558609924,2016-04-21,"q-PM4",88
4558609924,2016-04-21,"r-PM5",86
4558609924,2016-04-21,"s-PM6",90
4558609924,2016-04-21,"t-PM7",82
4558609924,2016-04-21,"u-PM8",82
4558609924,2016-04-21,"v-PM9",74
4558609924,2016-04-21,"w-PM10",71
4558609924,2016-04-21,"x-PM11",66
4558609924,2016-04-22,"a-AM12",64
4558609924,2016-04-22,"b-AM1",77
4558609924,2016-04-22,"j-AM9",81
4558609924,2016-04-22,"k-AM10",84
4558609924,2016-04-22,"l-AM11",80
4558609924,2016-04-22,"m-PM12",75
4558609924,2016-04-22,"n-PM1",75
4558609924,2016-04-22,"o-PM2",83
4558609924,2016-04-22,"p-PM3",95
4558609924,2016-04-22,"q-PM4",84
4558609924,2016-04-22,"r-PM5",83
4558609924,2016-04-22,"s-PM6",102
4558609924,2016-04-22,"t-PM7",84
4558609924,2016-04-22,"u-PM8",86
4558609924,2016-04-22,"v-PM9",76
4558609924,2016-04-22,"w-PM10",79
4558609924,2016-04-22,"x-PM11",74
4558609924,2016-04-23,"a-AM12",84
4558609924,2016-04-23,"b-AM1",75
4558609924,2016-04-23,"d-AM3",75
4558609924,2016-04-23,"h-AM7",70
4558609924,2016-04-23,"j-AM9",88
4558609924,2016-04-23,"k-AM10",88
4558609924,2016-04-23,"l-AM11",86
4558609924,2016-04-23,"m-PM12",84
4558609924,2016-04-23,"n-PM1",80
4558609924,2016-04-23,"o-PM2",90
4558609924,2016-04-23,"p-PM3",92
4558609924,2016-04-23,"q-PM4",97
4558609924,2016-04-23,"r-PM5",95
4558609924,2016-04-23,"s-PM6",88
4558609924,2016-04-23,"t-PM7",86
4558609924,2016-04-23,"u-PM8",81
4558609924,2016-04-23,"v-PM9",82
4558609924,2016-04-23,"w-PM10",71
4558609924,2016-04-23,"x-PM11",76
4558609924,2016-04-24,"i-AM8",86
4558609924,2016-04-24,"j-AM9",81
4558609924,2016-04-24,"k-AM10",86
4558609924,2016-04-24,"l-AM11",88
4558609924,2016-04-24,"m-PM12",83
4558609924,2016-04-24,"n-PM1",81
4558609924,2016-04-24,"o-PM2",94
4558609924,2016-04-24,"p-PM3",95
4558609924,2016-04-24,"q-PM4",89
4558609924,2016-04-24,"r-PM5",83
4558609924,2016-04-24,"s-PM6",79
4558609924,2016-04-24,"t-PM7",78
4558609924,2016-04-24,"u-PM8",80
4558609924,2016-04-24,"v-PM9",82
4558609924,2016-04-24,"w-PM10",82
4558609924,2016-04-24,"x-PM11",75
4558609924,2016-04-25,"a-AM12",66
4558609924,2016-04-25,"b-AM1",63
4558609924,2016-04-25,"j-AM9",87
4558609924,2016-04-25,"k-AM10",88
4558609924,2016-04-25,"l-AM11",81
4558609924,2016-04-25,"m-PM12",74
4558609924,2016-04-25,"n-PM1",77
4558609924,2016-04-25,"o-PM2",75
4558609924,2016-04-25,"p-PM3",80
4558609924,2016-04-25,"q-PM4",108
4558609924,2016-04-25,"r-PM5",97
4558609924,2016-04-25,"s-PM6",90
4558609924,2016-04-25,"t-PM7",92
4558609924,2016-04-25,"u-PM8",85
4558609924,2016-04-25,"v-PM9",83
4558609924,2016-04-25,"w-PM10",74
4558609924,2016-04-25,"x-PM11",67
4558609924,2016-04-26,"a-AM12",67
4558609924,2016-04-26,"c-AM2",64
4558609924,2016-04-26,"i-AM8",83
4558609924,2016-04-26,"j-AM9",86
4558609924,2016-04-26,"k-AM10",89
4558609924,2016-04-26,"l-AM11",86
4558609924,2016-04-26,"m-PM12",82
4558609924,2016-04-26,"n-PM1",80
4558609924,2016-04-26,"o-PM2",79
4558609924,2016-04-26,"p-PM3",111
4558609924,2016-04-26,"q-PM4",103
4558609924,2016-04-26,"r-PM5",101
4558609924,2016-04-26,"s-PM6",94
4558609924,2016-04-26,"t-PM7",91
4558609924,2016-04-26,"u-PM8",99
4558609924,2016-04-26,"v-PM9",88
4558609924,2016-04-26,"w-PM10",73
4558609924,2016-04-26,"x-PM11",75
4558609924,2016-04-27,"a-AM12",80
4558609924,2016-04-27,"j-AM9",87
4558609924,2016-04-27,"k-AM10",86
4558609924,2016-04-27,"l-AM11",80
4558609924,2016-04-27,"m-PM12",80
4558609924,2016-04-27,"n-PM1",77
4558609924,2016-04-27,"o-PM2",71
4558609924,2016-04-27,"p-PM3",82
4558609924,2016-04-27,"q-PM4",89
4558609924,2016-04-27,"r-PM5",85
4558609924,2016-04-27,"s-PM6",97
4558609924,2016-04-27,"t-PM7",89
4558609924,2016-04-27,"u-PM8",82
4558609924,2016-04-27,"v-PM9",76
4558609924,2016-04-27,"w-PM10",74
4558609924,2016-04-27,"x-PM11",70
4558609924,2016-04-28,"g-AM6",93
4558609924,2016-04-28,"h-AM7",85
4558609924,2016-04-28,"i-AM8",89
4558609924,2016-04-28,"j-AM9",89
4558609924,2016-04-28,"k-AM10",83
4558609924,2016-04-28,"l-AM11",76
4558609924,2016-04-28,"m-PM12",74
4558609924,2016-04-28,"n-PM1",84
4558609924,2016-04-28,"o-PM2",88
4558609924,2016-04-28,"p-PM3",92
4558609924,2016-04-28,"q-PM4",95
4558609924,2016-04-28,"r-PM5",104
4558609924,2016-04-28,"s-PM6",84
4558609924,2016-04-28,"t-PM7",82
4558609924,2016-04-28,"u-PM8",81
4558609924,2016-04-28,"v-PM9",78
4558609924,2016-04-28,"w-PM10",71
4558609924,2016-04-28,"x-PM11",72
4558609924,2016-04-29,"a-AM12",67
4558609924,2016-04-29,"b-AM1",63
4558609924,2016-04-29,"j-AM9",75
4558609924,2016-04-29,"k-AM10",82
4558609924,2016-04-29,"l-AM11",80
4558609924,2016-04-29,"m-PM12",81
4558609924,2016-04-29,"n-PM1",83
4558609924,2016-04-29,"o-PM2",72
4558609924,2016-04-29,"p-PM3",104
4558609924,2016-04-29,"q-PM4",96
4558609924,2016-04-29,"r-PM5",72
4558609924,2016-04-29,"s-PM6",74
4558609924,2016-04-29,"t-PM7",76
4558609924,2016-04-29,"u-PM8",73
4558609924,2016-04-29,"v-PM9",77
4558609924,2016-04-29,"w-PM10",62
4558609924,2016-04-29,"x-PM11",67
4558609924,2016-04-30,"a-AM12",64
4558609924,2016-04-30,"b-AM1",70
4558609924,2016-04-30,"g-AM6",79
4558609924,2016-04-30,"h-AM7",76
4558609924,2016-04-30,"i-AM8",73
4558609924,2016-04-30,"j-AM9",79
4558609924,2016-04-30,"k-AM10",77
4558609924,2016-04-30,"l-AM11",76
4558609924,2016-04-30,"m-PM12",83
4558609924,2016-04-30,"n-PM1",78
4558609924,2016-04-30,"o-PM2",92
4558609924,2016-04-30,"p-PM3",83
4558609924,2016-04-30,"q-PM4",74
4558609924,2016-04-30,"r-PM5",83
4558609924,2016-04-30,"s-PM6",99
4558609924,2016-04-30,"t-PM7",78
4558609924,2016-04-30,"u-PM8",72
4558609924,2016-04-30,"v-PM9",75
4558609924,2016-04-30,"w-PM10",65
4558609924,2016-04-30,"x-PM11",65
4558609924,2016-05-01,"j-AM9",84
4558609924,2016-05-01,"k-AM10",75
4558609924,2016-05-01,"l-AM11",66
4558609924,2016-05-01,"m-PM12",71
4558609924,2016-05-01,"n-PM1",80
4558609924,2016-05-01,"o-PM2",75
4558609924,2016-05-01,"p-PM3",71
4558609924,2016-05-01,"q-PM4",64
4558609924,2016-05-01,"r-PM5",71
4558609924,2016-05-01,"s-PM6",67
4558609924,2016-05-01,"t-PM7",72
4558609924,2016-05-01,"u-PM8",66
4558609924,2016-05-01,"v-PM9",64
4558609924,2016-05-01,"w-PM10",67
4558609924,2016-05-01,"x-PM11",70
4558609924,2016-05-02,"a-AM12",70
4558609924,2016-05-02,"b-AM1",69
4558609924,2016-05-02,"c-AM2",70
4558609924,2016-05-02,"i-AM8",88
4558609924,2016-05-02,"j-AM9",77
4558609924,2016-05-02,"k-AM10",83
4558609924,2016-05-02,"l-AM11",83
4558609924,2016-05-02,"m-PM12",79
4558609924,2016-05-02,"n-PM1",73
4558609924,2016-05-02,"o-PM2",81
4558609924,2016-05-02,"p-PM3",79
4558609924,2016-05-02,"q-PM4",80
4558609924,2016-05-02,"r-PM5",85
4558609924,2016-05-02,"s-PM6",81
4558609924,2016-05-02,"t-PM7",78
4558609924,2016-05-02,"u-PM8",81
4558609924,2016-05-02,"v-PM9",80
4558609924,2016-05-02,"w-PM10",65
4558609924,2016-05-02,"x-PM11",62
4558609924,2016-05-03,"a-AM12",58
4558609924,2016-05-03,"b-AM1",61
4558609924,2016-05-03,"c-AM2",70
4558609924,2016-05-03,"j-AM9",81
4558609924,2016-05-03,"k-AM10",76
4558609924,2016-05-03,"l-AM11",80
4558609924,2016-05-03,"m-PM12",83
4558609924,2016-05-03,"n-PM1",75
4558609924,2016-05-03,"o-PM2",77
4558609924,2016-05-03,"p-PM3",73
4558609924,2016-05-03,"q-PM4",81
4558609924,2016-05-03,"r-PM5",80
4558609924,2016-05-03,"s-PM6",114
4558609924,2016-05-03,"t-PM7",73
4558609924,2016-05-03,"u-PM8",64
4558609924,2016-05-03,"v-PM9",78
4558609924,2016-05-03,"w-PM10",73
4558609924,2016-05-03,"x-PM11",58
4558609924,2016-05-04,"f-AM5",68
4558609924,2016-05-04,"k-AM10",80
4558609924,2016-05-04,"l-AM11",80
4558609924,2016-05-04,"m-PM12",78
4558609924,2016-05-04,"n-PM1",69
4558609924,2016-05-04,"o-PM2",69
4558609924,2016-05-04,"p-PM3",75
4558609924,2016-05-04,"q-PM4",78
4558609924,2016-05-04,"r-PM5",87
4558609924,2016-05-04,"s-PM6",83
4558609924,2016-05-04,"t-PM7",81
4558609924,2016-05-04,"u-PM8",75
4558609924,2016-05-04,"v-PM9",76
4558609924,2016-05-04,"w-PM10",70
4558609924,2016-05-04,"x-PM11",72
4558609924,2016-05-05,"h-AM7",95
4558609924,2016-05-05,"i-AM8",88
4558609924,2016-05-05,"j-AM9",95
4558609924,2016-05-05,"k-AM10",79
4558609924,2016-05-05,"l-AM11",90
4558609924,2016-05-05,"m-PM12",95
4558609924,2016-05-05,"n-PM1",81
4558609924,2016-05-05,"o-PM2",83
4558609924,2016-05-05,"p-PM3",83
4558609924,2016-05-05,"q-PM4",87
4558609924,2016-05-05,"r-PM5",86
4558609924,2016-05-05,"s-PM6",79
4558609924,2016-05-05,"t-PM7",78
4558609924,2016-05-05,"u-PM8",79
4558609924,2016-05-05,"v-PM9",71
4558609924,2016-05-05,"w-PM10",64
4558609924,2016-05-05,"x-PM11",56
4558609924,2016-05-06,"a-AM12",57
4558609924,2016-05-06,"j-AM9",83
4558609924,2016-05-06,"k-AM10",78
4558609924,2016-05-06,"l-AM11",74
4558609924,2016-05-06,"m-PM12",76
4558609924,2016-05-06,"n-PM1",75
4558609924,2016-05-06,"o-PM2",77
4558609924,2016-05-06,"p-PM3",79
4558609924,2016-05-06,"q-PM4",76
4558609924,2016-05-06,"r-PM5",69
4558609924,2016-05-06,"s-PM6",62
4558609924,2016-05-06,"t-PM7",62
4558609924,2016-05-06,"u-PM8",61
4558609924,2016-05-06,"v-PM9",75
4558609924,2016-05-06,"w-PM10",63
4558609924,2016-05-06,"x-PM11",63
4558609924,2016-05-07,"c-AM2",70
4558609924,2016-05-07,"i-AM8",106
4558609924,2016-05-07,"j-AM9",76
4558609924,2016-05-07,"k-AM10",79
4558609924,2016-05-07,"l-AM11",78
4558609924,2016-05-07,"m-PM12",67
4558609924,2016-05-07,"n-PM1",65
4558609924,2016-05-07,"o-PM2",77
4558609924,2016-05-07,"p-PM3",82
4558609924,2016-05-07,"q-PM4",95
4558609924,2016-05-07,"r-PM5",76
4558609924,2016-05-07,"s-PM6",76
4558609924,2016-05-07,"t-PM7",77
4558609924,2016-05-07,"u-PM8",82
4558609924,2016-05-07,"v-PM9",70
4558609924,2016-05-07,"w-PM10",71
4558609924,2016-05-07,"x-PM11",61
4558609924,2016-05-08,"a-AM12",65
4558609924,2016-05-08,"b-AM1",63
4558609924,2016-05-08,"c-AM2",111
4558609924,2016-05-08,"d-AM3",81
4558609924,2016-05-08,"e-AM4",96
4558609924,2016-05-08,"k-AM10",60
4558609924,2016-05-08,"l-AM11",60
4558609924,2016-05-08,"m-PM12",55
4558609924,2016-05-08,"n-PM1",150
4558609924,2016-05-08,"o-PM2",109
4558609924,2016-05-08,"p-PM3",93
4558609924,2016-05-08,"q-PM4",105
4558609924,2016-05-08,"r-PM5",102
4558609924,2016-05-08,"s-PM6",98
4558609924,2016-05-08,"t-PM7",97
4558609924,2016-05-08,"u-PM8",117
4558609924,2016-05-08,"v-PM9",113
4558609924,2016-05-09,"h-AM7",78
4558609924,2016-05-09,"i-AM8",85
4558609924,2016-05-09,"j-AM9",87
4558609924,2016-05-09,"k-AM10",83
4558609924,2016-05-09,"l-AM11",87
4558609924,2016-05-09,"m-PM12",82
4558609924,2016-05-09,"n-PM1",92
4558609924,2016-05-09,"o-PM2",86
4558609924,2016-05-09,"p-PM3",81
4558609924,2016-05-09,"q-PM4",80
4558609924,2016-05-09,"r-PM5",76
4558609924,2016-05-09,"s-PM6",70
4558609924,2016-05-09,"t-PM7",73
4558609924,2016-05-09,"u-PM8",71
4558609924,2016-05-09,"v-PM9",77
4558609924,2016-05-09,"w-PM10",70
4558609924,2016-05-09,"x-PM11",63
4558609924,2016-05-10,"a-AM12",65
4558609924,2016-05-10,"b-AM1",71
4558609924,2016-05-10,"i-AM8",73
4558609924,2016-05-10,"k-AM10",71
4558609924,2016-05-10,"l-AM11",70
4558609924,2016-05-10,"m-PM12",70
4558609924,2016-05-10,"n-PM1",59
4558609924,2016-05-10,"o-PM2",65
4558609924,2016-05-10,"p-PM3",69
4558609924,2016-05-10,"q-PM4",74
4558609924,2016-05-10,"r-PM5",86
4558609924,2016-05-10,"s-PM6",84
4558609924,2016-05-10,"t-PM7",97
4558609924,2016-05-10,"u-PM8",69
4558609924,2016-05-10,"v-PM9",70
4558609924,2016-05-10,"w-PM10",75
4558609924,2016-05-10,"x-PM11",62
4558609924,2016-05-11,"a-AM12",62
4558609924,2016-05-11,"b-AM1",68
4558609924,2016-05-11,"i-AM8",73
4558609924,2016-05-11,"j-AM9",72
4558609924,2016-05-11,"k-AM10",75
4558609924,2016-05-11,"l-AM11",68
4558609924,2016-05-11,"m-PM12",65
4558609924,2016-05-11,"n-PM1",65
4558609924,2016-05-11,"o-PM2",90
4558609924,2016-05-11,"p-PM3",85
4558609924,2016-05-11,"q-PM4",83
4558609924,2016-05-11,"r-PM5",80
4558609924,2016-05-11,"s-PM6",79
4558609924,2016-05-11,"t-PM7",80
4558609924,2016-05-11,"u-PM8",71
4558609924,2016-05-11,"v-PM9",77
4558609924,2016-05-11,"w-PM10",68
4558609924,2016-05-11,"x-PM11",73
4558609924,2016-05-12,"b-AM1",74
4558609924,2016-05-12,"h-AM7",68
4558609924,2016-05-12,"i-AM8",74
4558609924,2016-05-12,"j-AM9",87
4558609924,2016-05-12,"k-AM10",78
4558609924,2016-05-12,"l-AM11",79
4558609924,2016-05-12,"m-PM12",80
4558609924,2016-05-12,"n-PM1",84
4558609924,2016-05-12,"o-PM2",83
4558609924,2016-05-12,"p-PM3",76
4558609924,2016-05-12,"q-PM4",75
5553957443,2016-04-12,"a-AM12",58
5553957443,2016-04-12,"b-AM1",58
5553957443,2016-04-12,"c-AM2",60
5553957443,2016-04-12,"d-AM3",58
5553957443,2016-04-12,"e-AM4",57
5553957443,2016-04-12,"f-AM5",57
5553957443,2016-04-12,"g-AM6",68
5553957443,2016-04-12,"h-AM7",74
5553957443,2016-04-12,"i-AM8",69
5553957443,2016-04-12,"j-AM9",64
5553957443,2016-04-12,"k-AM10",60
5553957443,2016-04-12,"l-AM11",60
5553957443,2016-04-12,"m-PM12",63
5553957443,2016-04-12,"n-PM1",65
5553957443,2016-04-12,"o-PM2",61
5553957443,2016-04-12,"p-PM3",61
5553957443,2016-04-12,"q-PM4",73
5553957443,2016-04-12,"r-PM5",72
5553957443,2016-04-12,"s-PM6",66
5553957443,2016-04-12,"t-PM7",66
5553957443,2016-04-12,"u-PM8",65
5553957443,2016-04-12,"v-PM9",64
5553957443,2016-04-12,"w-PM10",65
5553957443,2016-04-12,"x-PM11",65
5553957443,2016-04-13,"a-AM12",53
5553957443,2016-04-13,"b-AM1",53
5553957443,2016-04-13,"c-AM2",56
5553957443,2016-04-13,"d-AM3",59
